date,county,diseases,diagnosis,species,disease_value
2014-06-01,Elgeyo Marakwet,Brucellosis,Clinically confirmed,Human,361
2014-06-01,Embu,Brucellosis,Clinically confirmed,Human,27
2014-06-01,Garissa,Brucellosis,Clinically confirmed,Human,135
2014-06-01,Homa Bay,Brucellosis,Clinically confirmed,Human,59
2014-06-01,Isiolo,Brucellosis,Clinically confirmed,Human,132
2014-06-01,Kajiado,Brucellosis,Clinically confirmed,Human,345
2014-06-01,Kakamega,Brucellosis,Clinically confirmed,Human,186
2014-06-01,Kericho,Brucellosis,Clinically confirmed,Human,247
2014-06-01,Kiambu,Brucellosis,Clinically confirmed,Human,116
2014-06-01,Kisii,Brucellosis,Clinically confirmed,Human,644
2014-06-01,Kisumu,Brucellosis,Clinically confirmed,Human,222
2014-06-01,Kitui,Brucellosis,Clinically confirmed,Human,187
2014-06-01,Kwale,Brucellosis,Clinically confirmed,Human,1
2014-06-01,Laikipia,Brucellosis,Clinically confirmed,Human,110
2014-06-01,Machakos,Brucellosis,Clinically confirmed,Human,146
2014-06-01,Makueni,Brucellosis,Clinically confirmed,Human,233
2014-06-01,Mandera,Brucellosis,Clinically confirmed,Human,114
2014-06-01,Marsabit,Brucellosis,Clinically confirmed,Human,179
2014-06-01,Meru,Brucellosis,Clinically confirmed,Human,255
2014-06-01,Migori,Brucellosis,Clinically confirmed,Human,87
2014-06-01,Mombasa,Brucellosis,Clinically confirmed,Human,2
2014-06-01,Murang'a,Brucellosis,Clinically confirmed,Human,57
2014-06-01,Nairobi,Brucellosis,Clinically confirmed,Human,274
2014-06-01,Nakuru,Brucellosis,Clinically confirmed,Human,643
2014-06-01,Nandi,Brucellosis,Clinically confirmed,Human,345
2014-06-01,Narok,Brucellosis,Clinically confirmed,Human,303
2014-06-01,Nyamira,Brucellosis,Clinically confirmed,Human,246
2014-06-01,Nyandarua,Brucellosis,Clinically confirmed,Human,229
2014-06-01,Nyeri,Brucellosis,Clinically confirmed,Human,4
2014-06-01,Samburu,Brucellosis,Clinically confirmed,Human,44
2014-06-01,Siaya,Brucellosis,Clinically confirmed,Human,47
2014-06-01,Taita Taveta,Brucellosis,Clinically confirmed,Human,6
2014-06-01,Tana River,Brucellosis,Clinically confirmed,Human,5
2014-06-01,Tharaka Nithi,Brucellosis,Clinically confirmed,Human,128
2014-06-01,Trans Nzoia,Brucellosis,Clinically confirmed,Human,472
2014-06-01,Turkana,Brucellosis,Clinically confirmed,Human,149
2014-06-01,Uasin Gishu,Brucellosis,Clinically confirmed,Human,684
2014-06-01,Vihiga,Brucellosis,Clinically confirmed,Human,32
2014-06-01,Wajir,Brucellosis,Clinically confirmed,Human,37
2014-06-01,West Pokot,Brucellosis,Clinically confirmed,Human,216
2014-07-01,Baringo,Brucellosis,Clinically confirmed,Human,122
2014-07-01,Bomet,Brucellosis,Clinically confirmed,Human,243
2014-07-01,Bungoma,Brucellosis,Clinically confirmed,Human,169
2014-07-01,Busia,Brucellosis,Clinically confirmed,Human,16
2014-07-01,Busia,Brucellosis,Lab confirmed,Human,32
2014-07-01,Elgeyo Marakwet,Brucellosis,Clinically confirmed,Human,423
2014-07-01,Embu,Brucellosis,Clinically confirmed,Human,37
2014-07-01,Garissa,Brucellosis,Clinically confirmed,Human,130
2014-07-01,Homa Bay,Brucellosis,Clinically confirmed,Human,31
2014-07-01,Isiolo,Brucellosis,Clinically confirmed,Human,84
2014-07-01,Kajiado,Brucellosis,Clinically confirmed,Human,600
2014-07-01,Kakamega,Brucellosis,Clinically confirmed,Human,147
2014-07-01,Kericho,Brucellosis,Clinically confirmed,Human,406
2014-07-01,Kiambu,Brucellosis,Clinically confirmed,Human,268
2014-07-01,Kilifi,Brucellosis,Clinically confirmed,Human,1
2014-07-01,Kilifi,Brucellosis,Lab confirmed,Human,2
2014-07-01,Kirinyaga,Brucellosis,Clinically confirmed,Human,5
2014-07-01,Kisii,Brucellosis,Clinically confirmed,Human,637
2014-07-01,Kisumu,Brucellosis,Clinically confirmed,Human,109
2014-07-01,Kitui,Brucellosis,Clinically confirmed,Human,313
2014-07-01,Laikipia,Brucellosis,Clinically confirmed,Human,88
2014-07-01,Machakos,Brucellosis,Clinically confirmed,Human,228
2014-07-01,Makueni,Brucellosis,Clinically confirmed,Human,179
2014-07-01,Mandera,Brucellosis,Clinically confirmed,Human,148
2014-07-01,Marsabit,Brucellosis,Clinically confirmed,Human,220
2014-07-01,Meru,Brucellosis,Clinically confirmed,Human,66
2014-07-01,Migori,Brucellosis,Clinically confirmed,Human,95
2014-07-01,Murang'a,Brucellosis,Clinically confirmed,Human,7
2014-07-01,Nairobi,Brucellosis,Clinically confirmed,Human,442
2014-07-01,Nakuru,Brucellosis,Clinically confirmed,Human,642
2014-07-01,Nandi,Brucellosis,Clinically confirmed,Human,491
2014-07-01,Narok,Brucellosis,Clinically confirmed,Human,380
2014-07-01,Nyamira,Brucellosis,Clinically confirmed,Human,219
2014-07-01,Nyandarua,Brucellosis,Clinically confirmed,Human,95
2014-07-01,Samburu,Brucellosis,Clinically confirmed,Human,44
2014-07-01,Siaya,Brucellosis,Clinically confirmed,Human,40
2014-07-01,Taita Taveta,Brucellosis,Clinically confirmed,Human,25
2014-07-01,Tana River,Brucellosis,Clinically confirmed,Human,4
2014-07-01,Tharaka Nithi,Brucellosis,Clinically confirmed,Human,123
2014-07-01,Trans Nzoia,Brucellosis,Clinically confirmed,Human,683
2014-07-01,Turkana,Brucellosis,Clinically confirmed,Human,123
2014-07-01,Uasin Gishu,Brucellosis,Clinically confirmed,Human,773
2014-07-01,Vihiga,Brucellosis,Clinically confirmed,Human,28
2014-07-01,Vihiga,Brucellosis,Lab confirmed,Human,11
2014-07-01,Wajir,Brucellosis,Clinically confirmed,Human,30
2014-07-01,West Pokot,Brucellosis,Clinically confirmed,Human,237
2014-08-01,Baringo,Brucellosis,Clinically confirmed,Human,171
2014-08-01,Bomet,Brucellosis,Clinically confirmed,Human,254
2014-08-01,Bungoma,Brucellosis,Clinically confirmed,Human,112
2014-08-01,Busia,Brucellosis,Clinically confirmed,Human,122
2014-08-01,Busia,Brucellosis,Lab confirmed,Human,35
2014-08-01,Elgeyo Marakwet,Brucellosis,Clinically confirmed,Human,327
2014-08-01,Embu,Brucellosis,Clinically confirmed,Human,130
2014-08-01,Garissa,Brucellosis,Clinically confirmed,Human,64
2014-08-01,Homa Bay,Brucellosis,Clinically confirmed,Human,108
2014-08-01,Isiolo,Brucellosis,Clinically confirmed,Human,67
2014-08-01,Kajiado,Brucellosis,Clinically confirmed,Human,523
2014-08-01,Kakamega,Brucellosis,Clinically confirmed,Human,143
2014-08-01,Kericho,Brucellosis,Clinically confirmed,Human,298
2014-08-01,Kiambu,Brucellosis,Clinically confirmed,Human,249
2014-08-01,Kisii,Brucellosis,Clinically confirmed,Human,356
2014-08-01,Kisumu,Brucellosis,Clinically confirmed,Human,99
2014-08-01,Kitui,Brucellosis,Clinically confirmed,Human,156
2014-08-01,Laikipia,Brucellosis,Clinically confirmed,Human,121
2014-08-01,Lamu,Brucellosis,Clinically confirmed,Human,1
2014-08-01,Machakos,Brucellosis,Clinically confirmed,Human,1017
2014-08-01,Makueni,Brucellosis,Clinically confirmed,Human,310
2014-08-01,Mandera,Brucellosis,Clinically confirmed,Human,132
2014-08-01,Marsabit,Brucellosis,Clinically confirmed,Human,211
2014-08-01,Meru,Brucellosis,Clinically confirmed,Human,62
2014-08-01,Migori,Brucellosis,Clinically confirmed,Human,51
2014-08-01,Mombasa,Brucellosis,Clinically confirmed,Human,14
2014-08-01,Murang'a,Brucellosis,Clinically confirmed,Human,612
2014-08-01,Nairobi,Brucellosis,Clinically confirmed,Human,564
2014-08-01,Nakuru,Brucellosis,Clinically confirmed,Human,723
2014-08-01,Nandi,Brucellosis,Clinically confirmed,Human,342
2014-08-01,Nandi,Brucellosis,Lab confirmed,Human,14
2014-08-01,Narok,Brucellosis,Clinically confirmed,Human,271
2014-08-01,Nyamira,Brucellosis,Clinically confirmed,Human,140
2014-08-01,Nyandarua,Brucellosis,Clinically confirmed,Human,163
2014-08-01,Samburu,Brucellosis,Clinically confirmed,Human,37
2014-08-01,Siaya,Brucellosis,Clinically confirmed,Human,11
2014-08-01,Taita Taveta,Brucellosis,Clinically confirmed,Human,33
2014-08-01,Tana River,Brucellosis,Clinically confirmed,Human,2
2014-08-01,Tharaka Nithi,Brucellosis,Clinically confirmed,Human,138
2014-08-01,Trans Nzoia,Brucellosis,Clinically confirmed,Human,373
2014-08-01,Turkana,Brucellosis,Clinically confirmed,Human,152
2014-08-01,Uasin Gishu,Brucellosis,Clinically confirmed,Human,586
2014-08-01,Vihiga,Brucellosis,Clinically confirmed,Human,65
2014-08-01,Vihiga,Brucellosis,Lab confirmed,Human,18
2014-08-01,Wajir,Brucellosis,Clinically confirmed,Human,117
2014-08-01,West Pokot,Brucellosis,Clinically confirmed,Human,225
2014-09-01,Baringo,Brucellosis,Clinically confirmed,Human,200
2014-09-01,Bomet,Brucellosis,Clinically confirmed,Human,219
2014-09-01,Bungoma,Brucellosis,Clinically confirmed,Human,138
2014-09-01,Busia,Brucellosis,Clinically confirmed,Human,26
2014-09-01,Busia,Brucellosis,Lab confirmed,Human,33
2014-09-01,Elgeyo Marakwet,Brucellosis,Clinically confirmed,Human,765
2014-09-01,Embu,Brucellosis,Clinically confirmed,Human,37
2014-09-01,Garissa,Brucellosis,Clinically confirmed,Human,81
2014-09-01,Homa Bay,Brucellosis,Clinically confirmed,Human,157
2014-09-01,Isiolo,Brucellosis,Clinically confirmed,Human,41
2014-09-01,Kajiado,Brucellosis,Clinically confirmed,Human,408
2014-09-01,Kakamega,Brucellosis,Clinically confirmed,Human,126
2014-09-01,Kericho,Brucellosis,Clinically confirmed,Human,131
2014-09-01,Kiambu,Brucellosis,Clinically confirmed,Human,100
2014-09-01,Kilifi,Brucellosis,Lab confirmed,Human,2
2014-09-01,Kisii,Brucellosis,Clinically confirmed,Human,521
2014-09-01,Kisumu,Brucellosis,Clinically confirmed,Human,99
2014-09-01,Kitui,Brucellosis,Clinically confirmed,Human,141
2014-09-01,Laikipia,Brucellosis,Clinically confirmed,Human,80
2014-09-01,Machakos,Brucellosis,Clinically confirmed,Human,195
2014-09-01,Makueni,Brucellosis,Clinically confirmed,Human,297
2014-09-01,Mandera,Brucellosis,Clinically confirmed,Human,107
2014-09-01,Marsabit,Brucellosis,Clinically confirmed,Human,283
2014-09-01,Meru,Brucellosis,Clinically confirmed,Human,37
2014-09-01,Migori,Brucellosis,Clinically confirmed,Human,46
2014-09-01,Mombasa,Brucellosis,Clinically confirmed,Human,13
2014-09-01,Murang'a,Brucellosis,Clinically confirmed,Human,128
2014-09-01,Nairobi,Brucellosis,Clinically confirmed,Human,200
2014-09-01,Nakuru,Brucellosis,Clinically confirmed,Human,551
2014-09-01,Nakuru,Brucellosis,Lab confirmed,Human,104
2014-09-01,Nandi,Brucellosis,Clinically confirmed,Human,412
2014-09-01,Nandi,Brucellosis,Lab confirmed,Human,18
2014-09-01,Narok,Brucellosis,Clinically confirmed,Human,290
2014-09-01,Nyamira,Brucellosis,Clinically confirmed,Human,91
2014-09-01,Nyandarua,Brucellosis,Clinically confirmed,Human,133
2014-09-01,Nyeri,Brucellosis,Clinically confirmed,Human,1
2014-09-01,Samburu,Brucellosis,Clinically confirmed,Human,36
2014-09-01,Siaya,Brucellosis,Clinically confirmed,Human,80
2014-09-01,Taita Taveta,Brucellosis,Clinically confirmed,Human,36
2014-09-01,Tana River,Brucellosis,Clinically confirmed,Human,34
2014-09-01,Tharaka Nithi,Brucellosis,Clinically confirmed,Human,143
2014-09-01,Trans Nzoia,Brucellosis,Clinically confirmed,Human,352
2014-09-01,Turkana,Brucellosis,Clinically confirmed,Human,154
2014-09-01,Uasin Gishu,Brucellosis,Clinically confirmed,Human,452
2014-09-01,Vihiga,Brucellosis,Clinically confirmed,Human,45
2014-09-01,Vihiga,Brucellosis,Lab confirmed,Human,15
2014-09-01,Wajir,Brucellosis,Clinically confirmed,Human,123
2014-09-01,West Pokot,Brucellosis,Clinically confirmed,Human,214
2014-10-01,Baringo,Brucellosis,Clinically confirmed,Human,234
2014-10-01,Bomet,Brucellosis,Clinically confirmed,Human,325
2014-10-01,Bungoma,Brucellosis,Clinically confirmed,Human,186
2014-10-01,Bungoma,Brucellosis,Lab confirmed,Human,9
2014-10-01,Busia,Brucellosis,Clinically confirmed,Human,38
2014-10-01,Busia,Brucellosis,Lab confirmed,Human,77
2014-10-01,Elgeyo Marakwet,Brucellosis,Clinically confirmed,Human,380
2014-10-01,Embu,Brucellosis,Clinically confirmed,Human,59
2014-10-01,Garissa,Brucellosis,Clinically confirmed,Human,75
2014-10-01,Homa Bay,Brucellosis,Clinically confirmed,Human,152
2014-10-01,Homa Bay,Brucellosis,Lab confirmed,Human,114
2014-10-01,Isiolo,Brucellosis,Clinically confirmed,Human,59
2014-10-01,Kajiado,Brucellosis,Clinically confirmed,Human,367
2014-10-01,Kakamega,Brucellosis,Clinically confirmed,Human,158
2014-10-01,Kericho,Brucellosis,Clinically confirmed,Human,71
2014-10-01,Kiambu,Brucellosis,Clinically confirmed,Human,443
2014-10-01,Kilifi,Brucellosis,Lab confirmed,Human,3
2014-10-01,Kisii,Brucellosis,Clinically confirmed,Human,434
2014-10-01,Kisii,Brucellosis,Lab confirmed,Human,812
2014-10-01,Kisumu,Brucellosis,Clinically confirmed,Human,81
2014-10-01,Kitui,Brucellosis,Clinically confirmed,Human,196
2014-10-01,Kwale,Brucellosis,Clinically confirmed,Human,1
2014-10-01,Laikipia,Brucellosis,Clinically confirmed,Human,59
2014-10-01,Machakos,Brucellosis,Clinically confirmed,Human,136
2014-10-01,Makueni,Brucellosis,Clinically confirmed,Human,477
2014-10-01,Mandera,Brucellosis,Clinically confirmed,Human,163
2014-10-01,Marsabit,Brucellosis,Clinically confirmed,Human,159
2014-10-01,Meru,Brucellosis,Clinically confirmed,Human,120
2014-10-01,Migori,Brucellosis,Clinically confirmed,Human,237
2014-10-01,Migori,Brucellosis,Lab confirmed,Human,45
2014-10-01,Mombasa,Brucellosis,Clinically confirmed,Human,1
2014-10-01,Murang'a,Brucellosis,Clinically confirmed,Human,6
2014-10-01,Nairobi,Brucellosis,Clinically confirmed,Human,169
2014-10-01,Nakuru,Brucellosis,Clinically confirmed,Human,491
2014-10-01,Nakuru,Brucellosis,Lab confirmed,Human,15
2014-10-01,Nandi,Brucellosis,Clinically confirmed,Human,413
2014-10-01,Nandi,Brucellosis,Lab confirmed,Human,28
2014-10-01,Narok,Brucellosis,Clinically confirmed,Human,427
2014-10-01,Nyamira,Brucellosis,Clinically confirmed,Human,104
2014-10-01,Nyandarua,Brucellosis,Clinically confirmed,Human,110
2014-10-01,Nyeri,Brucellosis,Clinically confirmed,Human,2
2014-10-01,Samburu,Brucellosis,Clinically confirmed,Human,25
2014-10-01,Siaya,Brucellosis,Clinically confirmed,Human,186
2014-10-01,Siaya,Brucellosis,Lab confirmed,Human,8
2014-10-01,Taita Taveta,Brucellosis,Clinically confirmed,Human,55
2014-10-01,Tharaka Nithi,Brucellosis,Clinically confirmed,Human,122
2014-10-01,Trans Nzoia,Brucellosis,Clinically confirmed,Human,354
2014-10-01,Turkana,Brucellosis,Clinically confirmed,Human,89
2014-10-01,Uasin Gishu,Brucellosis,Clinically confirmed,Human,610
2014-10-01,Vihiga,Brucellosis,Clinically confirmed,Human,64
2014-10-01,Vihiga,Brucellosis,Lab confirmed,Human,33
2014-10-01,Wajir,Brucellosis,Clinically confirmed,Human,82
2014-10-01,West Pokot,Brucellosis,Clinically confirmed,Human,154
2014-11-01,Baringo,Brucellosis,Clinically confirmed,Human,129
2014-11-01,Bomet,Brucellosis,Clinically confirmed,Human,149
2014-11-01,Bungoma,Brucellosis,Clinically confirmed,Human,144
2014-11-01,Bungoma,Brucellosis,Lab confirmed,Human,3
2014-11-01,Busia,Brucellosis,Clinically confirmed,Human,96
2014-11-01,Busia,Brucellosis,Lab confirmed,Human,44
2014-11-01,Elgeyo Marakwet,Brucellosis,Clinically confirmed,Human,365
2014-11-01,Embu,Brucellosis,Clinically confirmed,Human,19
2014-11-01,Garissa,Brucellosis,Clinically confirmed,Human,97
2014-11-01,Homa Bay,Brucellosis,Clinically confirmed,Human,160
2014-11-01,Homa Bay,Brucellosis,Lab confirmed,Human,38
2014-11-01,Isiolo,Brucellosis,Clinically confirmed,Human,75
2014-11-01,Kajiado,Brucellosis,Clinically confirmed,Human,195
2014-11-01,Kakamega,Brucellosis,Clinically confirmed,Human,155
2014-11-01,Kericho,Brucellosis,Clinically confirmed,Human,61
2014-11-01,Kiambu,Brucellosis,Clinically confirmed,Human,126
2014-11-01,Kilifi,Brucellosis,Clinically confirmed,Human,3
2014-11-01,Kirinyaga,Brucellosis,Clinically confirmed,Human,15
2014-11-01,Kisii,Brucellosis,Clinically confirmed,Human,468
2014-11-01,Kisumu,Brucellosis,Clinically confirmed,Human,38
2014-11-01,Kitui,Brucellosis,Clinically confirmed,Human,183
2014-11-01,Kwale,Brucellosis,Clinically confirmed,Human,1
2014-11-01,Laikipia,Brucellosis,Clinically confirmed,Human,129
2014-11-01,Machakos,Brucellosis,Clinically confirmed,Human,130
2014-11-01,Makueni,Brucellosis,Clinically confirmed,Human,322
2014-11-01,Mandera,Brucellosis,Clinically confirmed,Human,79
2014-11-01,Marsabit,Brucellosis,Clinically confirmed,Human,234
2014-11-01,Meru,Brucellosis,Clinically confirmed,Human,28
2014-11-01,Migori,Brucellosis,Clinically confirmed,Human,145
2014-11-01,Mombasa,Brucellosis,Clinically confirmed,Human,3
2014-11-01,Murang'a,Brucellosis,Clinically confirmed,Human,13
2014-11-01,Nairobi,Brucellosis,Clinically confirmed,Human,251
2014-11-01,Nakuru,Brucellosis,Clinically confirmed,Human,425
2014-11-01,Nakuru,Brucellosis,Lab confirmed,Human,101
2014-11-01,Nandi,Brucellosis,Clinically confirmed,Human,263
2014-11-01,Narok,Brucellosis,Clinically confirmed,Human,320
2014-11-01,Narok,Brucellosis,Lab confirmed,Human,50
2014-11-01,Nyamira,Brucellosis,Clinically confirmed,Human,128
2014-11-01,Nyandarua,Brucellosis,Clinically confirmed,Human,139
2014-11-01,Nyeri,Brucellosis,Clinically confirmed,Human,5
2014-11-01,Samburu,Brucellosis,Clinically confirmed,Human,31
2014-11-01,Siaya,Brucellosis,Clinically confirmed,Human,59
2014-11-01,Taita Taveta,Brucellosis,Clinically confirmed,Human,22
2014-11-01,Tana River,Brucellosis,Clinically confirmed,Human,233
2014-11-01,Tharaka Nithi,Brucellosis,Clinically confirmed,Human,69
2014-11-01,Trans Nzoia,Brucellosis,Clinically confirmed,Human,394
2014-11-01,Turkana,Brucellosis,Clinically confirmed,Human,78
2014-11-01,Uasin Gishu,Brucellosis,Clinically confirmed,Human,365
2014-11-01,Vihiga,Brucellosis,Clinically confirmed,Human,28
2014-11-01,Vihiga,Brucellosis,Lab confirmed,Human,6
2014-11-01,Wajir,Brucellosis,Clinically confirmed,Human,98
2014-11-01,West Pokot,Brucellosis,Clinically confirmed,Human,221
2014-12-01,Baringo,Brucellosis,Clinically confirmed,Human,142
2014-12-01,Bomet,Brucellosis,Clinically confirmed,Human,98
2014-12-01,Bungoma,Brucellosis,Clinically confirmed,Human,163
2014-12-01,Bungoma,Brucellosis,Lab confirmed,Human,24
2014-12-01,Busia,Brucellosis,Clinically confirmed,Human,38
2014-12-01,Busia,Brucellosis,Lab confirmed,Human,24
2014-12-01,Elgeyo Marakwet,Brucellosis,Clinically confirmed,Human,320
2014-12-01,Embu,Brucellosis,Clinically confirmed,Human,108
2014-12-01,Garissa,Brucellosis,Clinically confirmed,Human,82
2014-12-01,Homa Bay,Brucellosis,Clinically confirmed,Human,51
2014-12-01,Homa Bay,Brucellosis,Lab confirmed,Human,69
2014-12-01,Isiolo,Brucellosis,Clinically confirmed,Human,65
2014-12-01,Kajiado,Brucellosis,Clinically confirmed,Human,285
2014-12-01,Kajiado,Brucellosis,Lab confirmed,Human,38
2014-12-01,Kakamega,Brucellosis,Clinically confirmed,Human,121
2014-12-01,Kericho,Brucellosis,Clinically confirmed,Human,174
2014-12-01,Kiambu,Brucellosis,Clinically confirmed,Human,126
2014-12-01,Kilifi,Brucellosis,Clinically confirmed,Human,1
2014-12-01,Kilifi,Brucellosis,Lab confirmed,Human,2
2014-12-01,Kirinyaga,Brucellosis,Clinically confirmed,Human,10
2014-12-01,Kisii,Brucellosis,Clinically confirmed,Human,503
2014-12-01,Kisii,Brucellosis,Lab confirmed,Human,834
2014-12-01,Kisumu,Brucellosis,Clinically confirmed,Human,97
2014-12-01,Kitui,Brucellosis,Clinically confirmed,Human,155
2014-12-01,Kwale,Brucellosis,Clinically confirmed,Human,5
2014-12-01,Laikipia,Brucellosis,Clinically confirmed,Human,71
2014-12-01,Machakos,Brucellosis,Clinically confirmed,Human,127
2014-12-01,Makueni,Brucellosis,Clinically confirmed,Human,188
2014-12-01,Mandera,Brucellosis,Clinically confirmed,Human,28
2014-12-01,Marsabit,Brucellosis,Clinically confirmed,Human,198
2014-12-01,Meru,Brucellosis,Clinically confirmed,Human,89
2014-12-01,Migori,Brucellosis,Clinically confirmed,Human,76
2014-12-01,Migori,Brucellosis,Lab confirmed,Human,62
2014-12-01,Murang'a,Brucellosis,Clinically confirmed,Human,35
2014-12-01,Nairobi,Brucellosis,Clinically confirmed,Human,129
2014-12-01,Nakuru,Brucellosis,Clinically confirmed,Human,369
2014-12-01,Nakuru,Brucellosis,Lab confirmed,Human,73
2014-12-01,Nandi,Brucellosis,Clinically confirmed,Human,266
2014-12-01,Narok,Brucellosis,Clinically confirmed,Human,228
2014-12-01,Nyamira,Brucellosis,Clinically confirmed,Human,111
2014-12-01,Nyandarua,Brucellosis,Clinically confirmed,Human,215
2014-12-01,Nyeri,Brucellosis,Clinically confirmed,Human,249
2014-12-01,Samburu,Brucellosis,Clinically confirmed,Human,7
2014-12-01,Siaya,Brucellosis,Clinically confirmed,Human,172
2014-12-01,Taita Taveta,Brucellosis,Clinically confirmed,Human,31
